time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh
2025-11-16 16:00:00+01:00,-3375.0,3375.0,-2436.0,156.0
2025-11-16 16:15:00+01:00,-3187.5,3187.5,-2444.25,164.25
2025-11-16 16:30:00+01:00,-3000.0,3000.0,-2452.5,172.5
2025-11-16 16:45:00+01:00,-2812.5,2812.5,-2460.75,180.75
2025-11-16 17:00:00+01:00,-2625.0,2625.0,-2469.0,189.0
2025-11-16 17:15:00+01:00,-2718.75,2718.75,-2554.5,180.75
2025-11-16 17:30:00+01:00,-2812.5,2812.5,-2640.0,172.5
2025-11-16 17:45:00+01:00,-2906.25,2906.25,-2725.5,164.25
2025-11-16 18:00:00+01:00,-3000.0,3000.0,-2811.0,156.0
2025-11-16 18:15:00+01:00,-3093.75,3093.75,-2819.25,164.25
2025-11-16 18:30:00+01:00,-3187.5,3187.5,-2827.5,172.5
2025-11-16 18:45:00+01:00,-3281.25,3281.25,-2835.75,180.75
2025-11-16 19:00:00+01:00,-3375.0,3375.0,-2844.0,189.0
2025-11-16 19:15:00+01:00,-3281.25,3281.25,-2648.25,180.75
2025-11-16 19:30:00+01:00,-3187.5,3187.5,-2452.5,172.5
2025-11-16 19:45:00+01:00,-3093.75,3093.75,-2256.75,164.25
2025-11-16 20:00:00+01:00,-3000.0,3000.0,-2061.0,156.0
2025-11-16 20:15:00+01:00,-3000.0,3000.0,-2256.75,164.25
2025-11-16 20:30:00+01:00,-3000.0,3000.0,-2452.5,172.5
2025-11-16 20:45:00+01:00,-3000.0,3000.0,-2648.25,180.75
2025-11-16 21:00:00+01:00,-3000.0,3000.0,-2844.0,189.0
2025-11-16 21:15:00+01:00,-3000.0,3000.0,-2835.75,180.75
2025-11-16 21:30:00+01:00,-3000.0,3000.0,-2827.5,172.5
2025-11-16 21:45:00+01:00,-3000.0,3000.0,-2819.25,164.25
2025-11-16 22:00:00+01:00,-3000.0,3000.0,-2811.0,156.0
2025-11-16 22:15:00+01:00,-3093.75,3093.75,-2819.25,164.25
2025-11-16 22:30:00+01:00,-3187.5,3187.5,-2827.5,172.5
2025-11-16 22:45:00+01:00,-3281.25,3281.25,-2835.75,180.75
2025-11-16 23:00:00+01:00,-3375.0,3375.0,-2844.0,189.0
2025-11-16 23:15:00+01:00,-3281.25,3281.25,-2835.75,180.75
2025-11-16 23:30:00+01:00,-3187.5,3187.5,-2827.5,172.5
2025-11-16 23:45:00+01:00,-3093.75,3093.75,-2819.25,164.25
2025-11-17 00:00:00+01:00,-3000.0,3000.0,-2811.0,156.0
2025-11-17 00:15:00+01:00,-3093.75,3093.75,-2725.5,164.25
2025-11-17 00:30:00+01:00,-3187.5,3187.5,-2640.0,172.5
2025-11-17 00:45:00+01:00,-3281.25,3281.25,-2554.5,180.75
2025-11-17 01:00:00+01:00,-3375.0,3375.0,-2469.0,189.0
2025-11-17 01:15:00+01:00,-3281.25,3281.25,-2554.5,180.75
2025-11-17 01:30:00+01:00,-3187.5,3187.5,-2640.0,172.5
2025-11-17 01:45:00+01:00,-3093.75,3093.75,-2725.5,164.25
2025-11-17 02:00:00+01:00,-3000.0,3000.0,-2811.0,156.0
2025-11-17 02:15:00+01:00,-3000.0,3000.0,-2600.5,164.25
2025-11-17 02:30:00+01:00,-3000.0,3000.0,-2390.0,172.5
2025-11-17 02:45:00+01:00,-3000.0,3000.0,-2179.5,180.75
2025-11-17 03:00:00+01:00,-3000.0,3000.0,-1969.0,189.0
2025-11-17 03:15:00+01:00,-3000.0,3000.0,-1992.0,215.5
2025-11-17 03:30:00+01:00,-3000.0,3000.0,-2015.0,242.0
2025-11-17 03:45:00+01:00,-3000.0,3000.0,-2038.0,268.5
2025-11-17 04:00:00+01:00,-3000.0,3000.0,-2061.0,295.0
2025-11-17 04:15:00+01:00,-2812.5,2812.5,-1988.0,221.25
2025-11-17 04:30:00+01:00,-2625.0,2625.0,-1915.0,147.5
2025-11-17 04:45:00+01:00,-2437.5,2437.5,-1842.0,73.74999999999997
2025-11-17 05:00:00+01:00,-2250.0,2250.0,-1769.0,0.0
2025-11-17 05:15:00+01:00,-2156.25,2156.25,-1701.0,26.5
2025-11-17 05:30:00+01:00,-2062.5,2062.5,-1633.0,53.0
2025-11-17 05:45:00+01:00,-1968.75,1968.75,-1565.0,79.5
2025-11-17 06:00:00+01:00,-1875.0,1875.0,-1497.0,106.0
2025-11-17 06:15:00+01:00,-1875.0,1875.0,-1565.75,88.75
2025-11-17 06:30:00+01:00,-1875.0,1875.0,-1634.5,71.5
2025-11-17 06:45:00+01:00,-1875.0,1875.0,-1703.25,54.25000000000001
2025-11-17 07:00:00+01:00,-1875.0,1875.0,-1772.0,37.0
2025-11-17 07:15:00+01:00,-1875.0,1875.0,-1788.5,53.5
2025-11-17 07:30:00+01:00,-1875.0,1875.0,-1805.0,70.0
2025-11-17 07:45:00+01:00,-1875.0,1875.0,-1821.5,86.5
2025-11-17 08:00:00+01:00,-1875.0,1875.0,-1838.0,103.0
2025-11-17 08:15:00+01:00,-1875.0,1875.0,-1727.75,86.5
2025-11-17 08:30:00+01:00,-1875.0,1875.0,-1617.5,70.0
2025-11-17 08:45:00+01:00,-1875.0,1875.0,-1507.25,53.5
2025-11-17 09:00:00+01:00,-1875.0,1875.0,-1397.0,37.0
2025-11-17 09:15:00+01:00,-1781.25,1781.25,-1413.5,53.5
2025-11-17 09:30:00+01:00,-1687.5,1687.5,-1430.0,70.0
2025-11-17 09:45:00+01:00,-1593.75,1593.75,-1446.5,86.5
2025-11-17 10:00:00+01:00,-1500.0,1500.0,-1463.0,103.0
2025-11-17 10:15:00+01:00,-1593.75,1593.75,-1540.25,86.5
2025-11-17 10:30:00+01:00,-1687.5,1687.5,-1617.5,70.0
2025-11-17 10:45:00+01:00,-1781.25,1781.25,-1694.75,53.5
2025-11-17 11:00:00+01:00,-1875.0,1875.0,-1772.0,37.0
2025-11-17 11:15:00+01:00,-1875.0,1875.0,-1788.5,53.5
2025-11-17 11:30:00+01:00,-1875.0,1875.0,-1805.0,70.0
2025-11-17 11:45:00+01:00,-1875.0,1875.0,-1821.5,86.5
2025-11-17 12:00:00+01:00,-1875.0,1875.0,-1838.0,103.0
2025-11-17 12:15:00+01:00,-1968.75,1968.75,-1915.0,86.75
2025-11-17 12:30:00+01:00,-2062.5,2062.5,-1992.0,70.5
2025-11-17 12:45:00+01:00,-2156.25,2156.25,-2069.0,54.25
2025-11-17 13:00:00+01:00,-2250.0,2250.0,-2146.0,38.0
2025-11-17 13:15:00+01:00,-2343.75,2343.75,-2049.5,85.0
2025-11-17 13:30:00+01:00,-2437.5,2437.5,-1953.0,132.0
2025-11-17 13:45:00+01:00,-2531.25,2531.25,-1856.5,179.0
2025-11-17 14:00:00+01:00,-2625.0,2625.0,-1760.0,226.0
2025-11-17 14:15:00+01:00,-2625.0,2625.0,-1939.25,212.5
2025-11-17 14:30:00+01:00,-2625.0,2625.0,-2118.5,199.0
2025-11-17 14:45:00+01:00,-2625.0,2625.0,-2297.75,185.5
2025-11-17 15:00:00+01:00,-2625.0,2625.0,-2477.0,172.0
2025-11-17 15:15:00+01:00,-2812.5,2812.5,-2619.75,236.0
2025-11-17 15:30:00+01:00,-3000.0,3000.0,-2762.5,300.0
2025-11-17 15:45:00+01:00,-3187.5,3187.5,-2905.25,364.0
2025-11-17 16:00:00+01:00,-3375.0,3375.0,-3048.0,428.0
2025-11-17 16:15:00+01:00,-3375.0,3375.0,-2929.0,402.75
2025-11-17 16:30:00+01:00,-3375.0,3375.0,-2810.0,377.5
2025-11-17 16:45:00+01:00,-3375.0,3375.0,-2691.0,352.25
2025-11-17 17:00:00+01:00,-3375.0,3375.0,-2572.0,327.0
2025-11-17 17:15:00+01:00,-3375.0,3375.0,-2594.5,352.25
2025-11-17 17:30:00+01:00,-3375.0,3375.0,-2617.0,377.5
2025-11-17 17:45:00+01:00,-3375.0,3375.0,-2639.5,402.75
2025-11-17 18:00:00+01:00,-3375.0,3375.0,-2662.0,428.0
2025-11-17 18:15:00+01:00,-3375.0,3375.0,-2642.25,402.75
2025-11-17 18:30:00+01:00,-3375.0,3375.0,-2622.5,377.5
2025-11-17 18:45:00+01:00,-3375.0,3375.0,-2602.75,352.25
2025-11-17 19:00:00+01:00,-3375.0,3375.0,-2583.0,327.0
2025-11-17 19:15:00+01:00,-3375.0,3375.0,-2605.5,373.75
2025-11-17 19:30:00+01:00,-3375.0,3375.0,-2628.0,420.5
2025-11-17 19:45:00+01:00,-3375.0,3375.0,-2650.5,467.25
2025-11-17 20:00:00+01:00,-3375.0,3375.0,-2673.0,514.0
2025-11-17 20:15:00+01:00,-3281.25,3281.25,-2626.25,467.25
2025-11-17 20:30:00+01:00,-3187.5,3187.5,-2579.5,420.5
2025-11-17 20:45:00+01:00,-3093.75,3093.75,-2532.75,373.75
2025-11-17 21:00:00+01:00,-3000.0,3000.0,-2486.0,327.0
2025-11-17 21:15:00+01:00,-3000.0,3000.0,-2407.75,373.75
2025-11-17 21:30:00+01:00,-3000.0,3000.0,-2329.5,420.5
2025-11-17 21:45:00+01:00,-3000.0,3000.0,-2251.25,467.25
2025-11-17 22:00:00+01:00,-3000.0,3000.0,-2173.0,514.0
2025-11-17 22:15:00+01:00,-3000.0,3000.0,-2321.25,428.5
2025-11-17 22:30:00+01:00,-3000.0,3000.0,-2469.5,343.0
2025-11-17 22:45:00+01:00,-3000.0,3000.0,-2617.75,257.5
2025-11-17 23:00:00+01:00,-3000.0,3000.0,-2766.0,172.0
2025-11-17 23:15:00+01:00,-3000.0,3000.0,-2663.5,187.5
2025-11-17 23:30:00+01:00,-3000.0,3000.0,-2561.0,203.0
2025-11-17 23:45:00+01:00,-3000.0,3000.0,-2458.5,218.5
2025-11-18 00:00:00+01:00,-3000.0,3000.0,-2356.0,234.0
2025-11-18 00:15:00+01:00,-3000.0,3000.0,-2482.75,218.5
2025-11-18 00:30:00+01:00,-3000.0,3000.0,-2609.5,203.0
2025-11-18 00:45:00+01:00,-3000.0,3000.0,-2736.25,187.5
2025-11-18 01:00:00+01:00,-3000.0,3000.0,-2863.0,172.0
2025-11-18 01:15:00+01:00,-3000.0,3000.0,-2542.5,163.25
2025-11-18 01:30:00+01:00,-3000.0,3000.0,-2222.0,154.5
2025-11-18 01:45:00+01:00,-3000.0,3000.0,-1901.5,145.75
2025-11-18 02:00:00+01:00,-3000.0,3000.0,-1581.0,137.0
2025-11-18 02:15:00+01:00,-2718.75,2718.75,-1619.5,145.75
2025-11-18 02:30:00+01:00,-2437.5,2437.5,-1658.0,154.5
2025-11-18 02:45:00+01:00,-2156.25,2156.25,-1696.5,163.25
2025-11-18 03:00:00+01:00,-1875.0,1875.0,-1735.0,172.0
2025-11-18 03:15:00+01:00,-1875.0,1875.0,-1633.25,164.0
2025-11-18 03:30:00+01:00,-1875.0,1875.0,-1531.5,156.0
2025-11-18 03:45:00+01:00,-1875.0,1875.0,-1429.75,148.0
2025-11-18 04:00:00+01:00,-1875.0,1875.0,-1328.0,140.0
2025-11-18 04:15:00+01:00,-1875.0,1875.0,-1461.0,117.25
2025-11-18 04:30:00+01:00,-1875.0,1875.0,-1594.0,94.5
2025-11-18 04:45:00+01:00,-1875.0,1875.0,-1727.0,71.75
2025-11-18 05:00:00+01:00,-1875.0,1875.0,-1860.0,49.0
2025-11-18 05:15:00+01:00,-1875.0,1875.0,-1851.5,40.5
2025-11-18 05:30:00+01:00,-1875.0,1875.0,-1843.0,32.0
2025-11-18 05:45:00+01:00,-1875.0,1875.0,-1834.5,23.499999999999996
2025-11-18 06:00:00+01:00,-1875.0,1875.0,-1826.0,15.0
2025-11-18 06:15:00+01:00,-1875.0,1875.0,-1834.5,23.5
2025-11-18 06:30:00+01:00,-1875.0,1875.0,-1843.0,32.0
2025-11-18 06:45:00+01:00,-1875.0,1875.0,-1851.5,40.5
2025-11-18 07:00:00+01:00,-1875.0,1875.0,-1860.0,49.0
2025-11-18 07:15:00+01:00,-1875.0,1875.0,-1851.5,40.5
2025-11-18 07:30:00+01:00,-1875.0,1875.0,-1843.0,32.0
2025-11-18 07:45:00+01:00,-1875.0,1875.0,-1834.5,23.499999999999996
2025-11-18 08:00:00+01:00,-1875.0,1875.0,-1826.0,15.0
2025-11-18 08:15:00+01:00,-1875.0,1875.0,-1834.5,23.5
2025-11-18 08:30:00+01:00,-1875.0,1875.0,-1843.0,32.0
2025-11-18 08:45:00+01:00,-1875.0,1875.0,-1851.5,40.5
2025-11-18 09:00:00+01:00,-1875.0,1875.0,-1860.0,49.0
2025-11-18 09:15:00+01:00,-1875.0,1875.0,-1757.75,40.5
2025-11-18 09:30:00+01:00,-1875.0,1875.0,-1655.5,32.0
2025-11-18 09:45:00+01:00,-1875.0,1875.0,-1553.25,23.499999999999996
2025-11-18 10:00:00+01:00,-1875.0,1875.0,-1451.0,15.0
2025-11-18 10:15:00+01:00,-1781.25,1781.25,-1365.25,23.5
2025-11-18 10:30:00+01:00,-1687.5,1687.5,-1279.5,32.0
2025-11-18 10:45:00+01:00,-1593.75,1593.75,-1193.75,40.5
2025-11-18 11:00:00+01:00,-1500.0,1500.0,-1108.0,49.0
2025-11-18 11:15:00+01:00,-1406.25,1406.25,-1100.5,40.5
2025-11-18 11:30:00+01:00,-1312.5,1312.5,-1093.0,32.0
2025-11-18 11:45:00+01:00,-1218.75,1218.75,-1085.5,23.499999999999996
2025-11-18 12:00:00+01:00,-1125.0,1125.0,-1078.0,15.0
2025-11-18 12:15:00+01:00,-1125.0,1125.0,-1086.0,23.0
2025-11-18 12:30:00+01:00,-1125.0,1125.0,-1094.0,31.0
2025-11-18 12:45:00+01:00,-1125.0,1125.0,-1102.0,39.0
2025-11-18 13:00:00+01:00,-1125.0,1125.0,-1110.0,47.0
2025-11-18 13:15:00+01:00,-1312.5,1312.5,-1289.5,46.25
2025-11-18 13:30:00+01:00,-1500.0,1500.0,-1469.0,45.5
2025-11-18 13:45:00+01:00,-1687.5,1687.5,-1648.5,44.75
2025-11-18 14:00:00+01:00,-1875.0,1875.0,-1828.0,44.0
2025-11-18 14:15:00+01:00,-1968.75,1968.75,-1913.25,66.25
2025-11-18 14:30:00+01:00,-2062.5,2062.5,-1998.5,88.5
2025-11-18 14:45:00+01:00,-2156.25,2156.25,-2083.75,110.75
2025-11-18 15:00:00+01:00,-2250.0,2250.0,-2169.0,133.0
2025-11-18 15:15:00+01:00,-2343.75,2343.75,-2123.25,184.0
2025-11-18 15:30:00+01:00,-2437.5,2437.5,-2077.5,235.0
2025-11-18 15:45:00+01:00,-2531.25,2531.25,-2031.75,286.0
2025-11-18 16:00:00+01:00,-2625.0,2625.0,-1986.0,337.0
2025-11-18 16:15:00+01:00,-2625.0,2625.0,-2070.75,313.5
2025-11-18 16:30:00+01:00,-2625.0,2625.0,-2155.5,290.0
2025-11-18 16:45:00+01:00,-2625.0,2625.0,-2240.25,266.5
2025-11-18 17:00:00+01:00,-2625.0,2625.0,-2325.0,243.0
2025-11-18 17:15:00+01:00,-2625.0,2625.0,-2214.25,257.25
2025-11-18 17:30:00+01:00,-2625.0,2625.0,-2103.5,271.5
2025-11-18 17:45:00+01:00,-2625.0,2625.0,-1992.75,285.75
2025-11-18 18:00:00+01:00,-2625.0,2625.0,-1882.0,300.0
2025-11-18 18:15:00+01:00,-2625.0,2625.0,-2056.75,253.0
2025-11-18 18:30:00+01:00,-2625.0,2625.0,-2231.5,206.0
2025-11-18 18:45:00+01:00,-2625.0,2625.0,-2406.25,159.0
2025-11-18 19:00:00+01:00,-2625.0,2625.0,-2581.0,112.0
2025-11-18 19:15:00+01:00,-2625.0,2625.0,-2564.0,95.0
2025-11-18 19:30:00+01:00,-2625.0,2625.0,-2547.0,78.0
2025-11-18 19:45:00+01:00,-2625.0,2625.0,-2530.0,60.99999999999999
2025-11-18 20:00:00+01:00,-2625.0,2625.0,-2513.0,44.0
2025-11-18 20:15:00+01:00,-2625.0,2625.0,-2530.0,61.0
2025-11-18 20:30:00+01:00,-2625.0,2625.0,-2547.0,78.0
2025-11-18 20:45:00+01:00,-2625.0,2625.0,-2564.0,95.0
2025-11-18 21:00:00+01:00,-2625.0,2625.0,-2581.0,112.0
2025-11-18 21:15:00+01:00,-2625.0,2625.0,-2564.0,95.0
2025-11-18 21:30:00+01:00,-2625.0,2625.0,-2547.0,78.0
2025-11-18 21:45:00+01:00,-2625.0,2625.0,-2530.0,60.99999999999999
2025-11-18 22:00:00+01:00,-2625.0,2625.0,-2513.0,44.0
2025-11-18 22:15:00+01:00,-2625.0,2625.0,-2436.25,61.0
2025-11-18 22:30:00+01:00,-2625.0,2625.0,-2359.5,78.0
2025-11-18 22:45:00+01:00,-2625.0,2625.0,-2282.75,95.0
2025-11-18 23:00:00+01:00,-2625.0,2625.0,-2206.0,112.0
2025-11-18 23:15:00+01:00,-2531.25,2531.25,-2092.75,95.0
2025-11-18 23:30:00+01:00,-2437.5,2437.5,-1979.5,78.0
2025-11-18 23:45:00+01:00,-2343.75,2343.75,-1866.25,60.99999999999999
2025-11-19 00:00:00+01:00,-2250.0,2250.0,-1753.0,44.0
2025-11-19 00:15:00+01:00,-2156.25,2156.25,-1775.0,61.0
2025-11-19 00:30:00+01:00,-2062.5,2062.5,-1797.0,78.0
2025-11-19 00:45:00+01:00,-1968.75,1968.75,-1819.0,95.0
2025-11-19 01:00:00+01:00,-1875.0,1875.0,-1841.0,112.0
2025-11-19 01:15:00+01:00,-1968.75,1968.75,-1915.25,92.5
2025-11-19 01:30:00+01:00,-2062.5,2062.5,-1989.5,73.0
2025-11-19 01:45:00+01:00,-2156.25,2156.25,-2063.75,53.5
2025-11-19 02:00:00+01:00,-2250.0,2250.0,-2138.0,34.0
2025-11-19 02:15:00+01:00,-2437.5,2437.5,-2345.0,68.5
2025-11-19 02:30:00+01:00,-2625.0,2625.0,-2552.0,103.0
2025-11-19 02:45:00+01:00,-2812.5,2812.5,-2759.0,137.5
2025-11-19 03:00:00+01:00,-3000.0,3000.0,-2966.0,172.0
2025-11-19 03:15:00+01:00,-3093.75,3093.75,-2833.0,137.5
2025-11-19 03:30:00+01:00,-3187.5,3187.5,-2700.0,103.0
2025-11-19 03:45:00+01:00,-3281.25,3281.25,-2567.0,68.50000000000001
2025-11-19 04:00:00+01:00,-3375.0,3375.0,-2434.0,34.0
2025-11-19 04:15:00+01:00,-3187.5,3187.5,-2362.75,68.5
2025-11-19 04:30:00+01:00,-3000.0,3000.0,-2291.5,103.0
2025-11-19 04:45:00+01:00,-2812.5,2812.5,-2220.25,137.5
2025-11-19 05:00:00+01:00,-2625.0,2625.0,-2149.0,172.0
2025-11-19 05:15:00+01:00,-2625.0,2625.0,-2152.75,140.5
2025-11-19 05:30:00+01:00,-2625.0,2625.0,-2156.5,109.0
2025-11-19 05:45:00+01:00,-2625.0,2625.0,-2160.25,77.5
2025-11-19 06:00:00+01:00,-2625.0,2625.0,-2164.0,46.0
2025-11-19 06:15:00+01:00,-2531.25,2531.25,-2174.0,56.0
2025-11-19 06:30:00+01:00,-2437.5,2437.5,-2184.0,66.0
2025-11-19 06:45:00+01:00,-2343.75,2343.75,-2194.0,76.0
2025-11-19 07:00:00+01:00,-2250.0,2250.0,-2204.0,86.0
2025-11-19 07:15:00+01:00,-2250.0,2250.0,-2194.0,76.0
2025-11-19 07:30:00+01:00,-2250.0,2250.0,-2184.0,66.0
2025-11-19 07:45:00+01:00,-2250.0,2250.0,-2174.0,56.0
2025-11-19 08:00:00+01:00,-2250.0,2250.0,-2164.0,46.0
2025-11-19 08:15:00+01:00,-2250.0,2250.0,-2080.25,56.0
2025-11-19 08:30:00+01:00,-2250.0,2250.0,-1996.5,66.0
2025-11-19 08:45:00+01:00,-2250.0,2250.0,-1912.75,76.0
2025-11-19 09:00:00+01:00,-2250.0,2250.0,-1829.0,86.0
2025-11-19 09:15:00+01:00,-2156.25,2156.25,-1819.0,76.0
2025-11-19 09:30:00+01:00,-2062.5,2062.5,-1809.0,66.0
2025-11-19 09:45:00+01:00,-1968.75,1968.75,-1799.0,56.0
2025-11-19 10:00:00+01:00,-1875.0,1875.0,-1789.0,46.0
2025-11-19 10:15:00+01:00,-1875.0,1875.0,-1799.0,56.0
2025-11-19 10:30:00+01:00,-1875.0,1875.0,-1809.0,66.0
2025-11-19 10:45:00+01:00,-1875.0,1875.0,-1819.0,76.0
2025-11-19 11:00:00+01:00,-1875.0,1875.0,-1829.0,86.0
2025-11-19 11:15:00+01:00,-1968.75,1968.75,-1912.75,79.0
2025-11-19 11:30:00+01:00,-2062.5,2062.5,-1996.5,72.0
2025-11-19 11:45:00+01:00,-2156.25,2156.25,-2080.25,65.0
2025-11-19 12:00:00+01:00,-2250.0,2250.0,-2164.0,58.0
2025-11-19 12:15:00+01:00,-2250.0,2250.0,-2171.0,65.0
2025-11-19 12:30:00+01:00,-2250.0,2250.0,-2178.0,72.0
2025-11-19 12:45:00+01:00,-2250.0,2250.0,-2185.0,79.0
2025-11-19 13:00:00+01:00,-2250.0,2250.0,-2192.0,86.0
2025-11-19 13:15:00+01:00,-2250.0,2250.0,-2185.0,79.0
2025-11-19 13:30:00+01:00,-2250.0,2250.0,-2178.0,72.0
2025-11-19 13:45:00+01:00,-2250.0,2250.0,-2171.0,65.0
2025-11-19 14:00:00+01:00,-2250.0,2250.0,-2164.0,58.0
2025-11-19 14:15:00+01:00,-2343.75,2343.75,-2205.25,140.75
2025-11-19 14:30:00+01:00,-2437.5,2437.5,-2246.5,223.5
2025-11-19 14:45:00+01:00,-2531.25,2531.25,-2287.75,306.25
2025-11-19 15:00:00+01:00,-2625.0,2625.0,-2329.0,389.0
2025-11-19 15:15:00+01:00,-2812.5,2812.5,-2380.25,447.5
2025-11-19 15:30:00+01:00,-3000.0,3000.0,-2431.5,506.0
2025-11-19 15:45:00+01:00,-3187.5,3187.5,-2482.75,564.5
2025-11-19 16:00:00+01:00,-3375.0,3375.0,-2534.0,623.0
2025-11-19 16:15:00+01:00,-3468.75,3468.75,-2530.25,756.25
2025-11-19 16:30:00+01:00,-3562.5,3562.5,-2526.5,889.5
2025-11-19 16:45:00+01:00,-3656.25,3656.25,-2522.75,1022.75
2025-11-19 17:00:00+01:00,-3750.0,3750.0,-2519.0,1156.0
2025-11-19 17:15:00+01:00,-3750.0,3750.0,-2412.75,1174.75
2025-11-19 17:30:00+01:00,-3750.0,3750.0,-2306.5,1193.5
2025-11-19 17:45:00+01:00,-3750.0,3750.0,-2200.25,1212.25
2025-11-19 18:00:00+01:00,-3750.0,3750.0,-2094.0,1231.0
2025-11-19 18:15:00+01:00,-3843.75,3843.75,-2183.75,1197.5
2025-11-19 18:30:00+01:00,-3937.5,3937.5,-2273.5,1164.0
2025-11-19 18:45:00+01:00,-4031.25,4031.25,-2363.25,1130.5
2025-11-19 19:00:00+01:00,-4125.0,4125.0,-2453.0,1097.0
2025-11-19 19:15:00+01:00,-4031.25,4031.25,-2443.0,1071.25
2025-11-19 19:30:00+01:00,-3937.5,3937.5,-2433.0,1045.5
2025-11-19 19:45:00+01:00,-3843.75,3843.75,-2423.0,1019.75
2025-11-19 20:00:00+01:00,-3750.0,3750.0,-2413.0,994.0
2025-11-19 20:15:00+01:00,-3750.0,3750.0,-2400.0,866.0
2025-11-19 20:30:00+01:00,-3750.0,3750.0,-2387.0,738.0
2025-11-19 20:45:00+01:00,-3750.0,3750.0,-2374.0,610.0
2025-11-19 21:00:00+01:00,-3750.0,3750.0,-2361.0,482.0
2025-11-19 21:15:00+01:00,-3656.25,3656.25,-2600.5,411.75
2025-11-19 21:30:00+01:00,-3562.5,3562.5,-2840.0,341.5
2025-11-19 21:45:00+01:00,-3468.75,3468.75,-3079.5,271.25
2025-11-19 22:00:00+01:00,-3375.0,3375.0,-3319.0,201.0
2025-11-19 22:15:00+01:00,-3375.0,3375.0,-2997.5,164.75
2025-11-19 22:30:00+01:00,-3375.0,3375.0,-2676.0,128.5
2025-11-19 22:45:00+01:00,-3375.0,3375.0,-2354.5,92.25
2025-11-19 23:00:00+01:00,-3375.0,3375.0,-2033.0,56.0
2025-11-19 23:15:00+01:00,-3187.5,3187.5,-2174.0,89.25
2025-11-19 23:30:00+01:00,-3000.0,3000.0,-2315.0,122.5
2025-11-19 23:45:00+01:00,-2812.5,2812.5,-2456.0,155.75
2025-11-20 00:00:00+01:00,-2625.0,2625.0,-2597.0,189.0
2025-11-20 00:15:00+01:00,-2812.5,2812.5,-2556.75,148.75
2025-11-20 00:30:00+01:00,-3000.0,3000.0,-2516.5,108.5
2025-11-20 00:45:00+01:00,-3187.5,3187.5,-2476.25,68.24999999999999
2025-11-20 01:00:00+01:00,-3375.0,3375.0,-2436.0,28.0
2025-11-20 01:15:00+01:00,-3187.5,3187.5,-2374.75,68.25
2025-11-20 01:30:00+01:00,-3000.0,3000.0,-2313.5,108.5
2025-11-20 01:45:00+01:00,-2812.5,2812.5,-2252.25,148.75
2025-11-20 02:00:00+01:00,-2625.0,2625.0,-2191.0,189.0
2025-11-20 02:15:00+01:00,-2625.0,2625.0,-2158.5,156.5
2025-11-20 02:30:00+01:00,-2625.0,2625.0,-2126.0,124.0
2025-11-20 02:45:00+01:00,-2625.0,2625.0,-2093.5,91.5
2025-11-20 03:00:00+01:00,-2625.0,2625.0,-2061.0,59.0
2025-11-20 03:15:00+01:00,-2625.0,2625.0,-2163.75,84.25
2025-11-20 03:30:00+01:00,-2625.0,2625.0,-2266.5,109.5
2025-11-20 03:45:00+01:00,-2625.0,2625.0,-2369.25,134.75
2025-11-20 04:00:00+01:00,-2625.0,2625.0,-2472.0,160.0
2025-11-20 04:15:00+01:00,-2625.0,2625.0,-2189.0,158.25
2025-11-20 04:30:00+01:00,-2625.0,2625.0,-1906.0,156.5
2025-11-20 04:45:00+01:00,-2625.0,2625.0,-1623.0,154.75
2025-11-20 05:00:00+01:00,-2625.0,2625.0,-1340.0,153.0
2025-11-20 05:15:00+01:00,-2437.5,2437.5,-1471.25,119.0
2025-11-20 05:30:00+01:00,-2250.0,2250.0,-1602.5,85.0
2025-11-20 05:45:00+01:00,-2062.5,2062.5,-1733.75,50.999999999999986
2025-11-20 06:00:00+01:00,-1875.0,1875.0,-1865.0,17.0
2025-11-20 06:15:00+01:00,-1875.0,1875.0,-1863.25,15.25
2025-11-20 06:30:00+01:00,-1875.0,1875.0,-1861.5,13.5
2025-11-20 06:45:00+01:00,-1875.0,1875.0,-1859.75,11.75
2025-11-20 07:00:00+01:00,-1875.0,1875.0,-1858.0,10.0
2025-11-20 07:15:00+01:00,-1875.0,1875.0,-1859.75,11.75
2025-11-20 07:30:00+01:00,-1875.0,1875.0,-1861.5,13.5
2025-11-20 07:45:00+01:00,-1875.0,1875.0,-1863.25,15.25
2025-11-20 08:00:00+01:00,-1875.0,1875.0,-1865.0,17.0
2025-11-20 08:15:00+01:00,-1875.0,1875.0,-1863.25,15.25
2025-11-20 08:30:00+01:00,-1875.0,1875.0,-1861.5,13.5
2025-11-20 08:45:00+01:00,-1875.0,1875.0,-1859.75,11.75
2025-11-20 09:00:00+01:00,-1875.0,1875.0,-1858.0,10.0
2025-11-20 09:15:00+01:00,-1875.0,1875.0,-1859.75,11.75
2025-11-20 09:30:00+01:00,-1875.0,1875.0,-1861.5,13.5
2025-11-20 09:45:00+01:00,-1875.0,1875.0,-1863.25,15.25
2025-11-20 10:00:00+01:00,-1875.0,1875.0,-1865.0,17.0
2025-11-20 10:15:00+01:00,-1875.0,1875.0,-1673.25,15.25
2025-11-20 10:30:00+01:00,-1875.0,1875.0,-1481.5,13.5
2025-11-20 10:45:00+01:00,-1875.0,1875.0,-1289.75,11.75
2025-11-20 11:00:00+01:00,-1875.0,1875.0,-1098.0,10.0
