DATETIME,FREQ_MEAN_HZ,FREQ_MIN_HZ,FREQ_MAX_HZ,FREQ_STD_HZ,SAMPLE_COUNT,FREQ_WORST_DEV_HZ,FREQ_DROOP_MEAN,FREQ_DROOP_ABS_MEAN
2025-01-02 19:00:00,50.006659,49.977,50.041,0.013172,900,50.041,-0.035072,0.047694
2025-01-02 19:15:00,50.009274,49.974,50.031,0.009055,900,50.031,-0.039006,0.042761
2025-01-02 19:30:00,50.012818,49.954,50.045,0.021582,900,49.954,-0.062511,0.111067
2025-01-02 19:45:00,50.022629,49.982,50.054,0.012674,900,50.054,-0.111789,0.112478
2025-01-02 20:00:00,49.996766,49.958,50.039,0.019327,900,49.958,0.015306,0.078228
2025-01-02 20:15:00,50.015637,49.978,50.039,0.010406,900,50.039,-0.073394,0.075106
2025-01-02 20:30:00,50.002978,49.951,50.041,0.019961,900,49.951,-0.013089,0.080911
2025-01-02 20:45:00,50.006157,49.963,50.039,0.014626,900,50.039,-0.029761,0.053939
2025-01-02 21:00:00,49.992722,49.936,50.033,0.021018,900,49.936,0.035022,0.077378
2025-01-02 21:15:00,50.021362,49.978,50.048,0.017025,900,50.048,-0.106678,0.113456
2025-01-02 21:30:00,50.014642,49.97,50.051,0.0165,900,50.051,-0.072122,0.092856
2025-01-02 21:45:00,50.009968,49.974,50.039,0.013263,900,50.039,-0.048217,0.061283
2025-01-02 22:00:00,49.991083,49.908,50.037,0.022409,900,49.908,0.047439,0.085272
2025-01-02 22:15:00,50.021447,49.987,50.063,0.013681,900,50.063,-0.104317,0.104606
2025-01-02 22:30:00,50.008677,49.962,50.031,0.013028,900,49.962,-0.036111,0.056133
2025-01-02 22:45:00,50.011424,49.979,50.042,0.011286,900,50.042,-0.0526,0.0582
2025-01-02 23:00:00,49.975101,49.931,50.028,0.026365,900,49.931,0.123978,0.149356
2025-01-02 23:15:00,50.017819,49.969,50.047,0.017773,900,50.047,-0.088411,0.109589
2025-01-02 23:30:00,50.013766,49.973,50.05,0.017413,900,50.05,-0.067517,0.089117
2025-01-02 23:45:00,50.016318,49.986,50.049,0.008606,900,50.049,-0.075767,0.076367
2025-01-03 00:00:00,49.996881,49.965,50.036,0.016347,900,50.036,0.014561,0.064083
2025-01-03 00:15:00,49.998194,49.963,50.042,0.01424,900,50.042,0.007494,0.044328
2025-01-03 00:30:00,50.003226,49.956,50.046,0.021657,900,50.046,-0.01455,0.091261
2025-01-03 00:45:00,50.013117,49.986,50.041,0.009596,900,50.041,-0.057644,0.0582
2025-01-03 01:00:00,49.99596,49.952,50.026,0.012534,900,49.952,0.017944,0.0375
2025-01-03 01:15:00,50.011933,49.979,50.039,0.009429,900,50.039,-0.050106,0.055394
2025-01-03 01:30:00,50.02305,49.967,50.069,0.015812,900,50.069,-0.113261,0.122261
2025-01-03 01:45:00,50.032619,50.006,50.063,0.010946,900,50.063,-0.162394,0.162394
2025-01-03 02:00:00,49.986677,49.951,50.018,0.015212,900,49.951,0.061972,0.068117
2025-01-03 02:15:00,50.006544,49.981,50.037,0.009751,900,50.037,-0.0263,0.029856
2025-01-03 02:30:00,50.006432,49.976,50.044,0.013362,900,50.044,-0.03355,0.047283
2025-01-03 02:45:00,50.025108,49.988,50.055,0.012562,900,50.055,-0.122117,0.122383
2025-01-03 03:00:00,49.995786,49.961,50.021,0.009401,900,49.961,0.014722,0.0239
2025-01-03 03:15:00,50.004349,49.977,50.029,0.011386,900,50.029,-0.017217,0.036661
2025-01-03 03:30:00,50.00559,49.977,50.029,0.010546,900,50.029,-0.021906,0.035394
2025-01-03 03:45:00,50.011162,49.983,50.04,0.00928,900,50.04,-0.050644,0.054311
2025-01-03 04:00:00,50.007984,49.982,50.037,0.009532,900,50.037,-0.034689,0.039356
2025-01-03 04:15:00,50.002441,49.976,50.038,0.011015,900,50.038,-0.0097,0.0297
2025-01-03 04:30:00,50.002711,49.964,50.055,0.016709,900,50.055,-0.015933,0.053844
2025-01-03 04:45:00,50.014238,49.983,50.053,0.012339,900,50.053,-0.064528,0.067194
2025-01-03 05:00:00,50.016916,49.988,50.051,0.010177,900,50.051,-0.079244,0.079511
2025-01-03 05:15:00,50.009821,49.973,50.04,0.011466,900,50.04,-0.045683,0.052861
