time,price
2025-12-31 23:00:00+00:00,0.02929
2025-12-31 23:15:00+00:00,0.03270000000000001
2025-12-31 23:30:00+00:00,0.03756
2025-12-31 23:45:00+00:00,0.027850000000000003
2026-01-01 00:00:00+00:00,0.040549999999999996
2026-01-01 00:15:00+00:00,0.03818
2026-01-01 00:30:00+00:00,0.02364
2026-01-01 00:45:00+00:00,0.0125
2026-01-01 01:00:00+00:00,0.018949999999999998
2026-01-01 01:15:00+00:00,0.010490000000000001
2026-01-01 01:30:00+00:00,0.005019999999999999
2026-01-01 01:45:00+00:00,0.00328
2026-01-01 02:00:00+00:00,0.01318
2026-01-01 02:15:00+00:00,0.01751
2026-01-01 02:30:00+00:00,0.019600000000000003
2026-01-01 02:45:00+00:00,0.01727
2026-01-01 03:00:00+00:00,0.02571
2026-01-01 03:15:00+00:00,0.02042
2026-01-01 03:30:00+00:00,0.01902
2026-01-01 03:45:00+00:00,0.014750000000000001
2026-01-01 04:00:00+00:00,0.020579999999999998
2026-01-01 04:15:00+00:00,0.01811
2026-01-01 04:30:00+00:00,0.01548
2026-01-01 04:45:00+00:00,0.0151
2026-01-01 05:00:00+00:00,0.02248
2026-01-01 05:15:00+00:00,0.018940000000000002
2026-01-01 05:30:00+00:00,0.01715
2026-01-01 05:45:00+00:00,0.01391
2026-01-01 06:00:00+00:00,0.01272
2026-01-01 06:15:00+00:00,0.01088
2026-01-01 06:30:00+00:00,0.01071
2026-01-01 06:45:00+00:00,0.00958
2026-01-01 07:00:00+00:00,0.01064
2026-01-01 07:15:00+00:00,0.01033
2026-01-01 07:30:00+00:00,0.01298
2026-01-01 07:45:00+00:00,0.013869999999999999
2026-01-01 08:00:00+00:00,0.01401
2026-01-01 08:15:00+00:00,0.0145
2026-01-01 08:30:00+00:00,0.01151
2026-01-01 08:45:00+00:00,0.00807
2026-01-01 09:00:00+00:00,0.00824
2026-01-01 09:15:00+00:00,0.00643
2026-01-01 09:30:00+00:00,0.00528
2026-01-01 09:45:00+00:00,0.00425
2026-01-01 10:00:00+00:00,0.00462
2026-01-01 10:15:00+00:00,0.0035
2026-01-01 10:30:00+00:00,0.00281
2026-01-01 10:45:00+00:00,0.00264
2026-01-01 11:00:00+00:00,0.00124
2026-01-01 11:15:00+00:00,0.0007199999999999999
2026-01-01 11:30:00+00:00,0.00049
2026-01-01 11:45:00+00:00,0.0003
2026-01-01 12:00:00+00:00,0.0014399999999999999
2026-01-01 12:15:00+00:00,0.00164
2026-01-01 12:30:00+00:00,0.00269
2026-01-01 12:45:00+00:00,0.0023
2026-01-01 13:00:00+00:00,0.00232
2026-01-01 13:15:00+00:00,0.0034300000000000003
2026-01-01 13:30:00+00:00,0.0103
2026-01-01 13:45:00+00:00,0.01244
2026-01-01 14:00:00+00:00,0.01076
2026-01-01 14:15:00+00:00,0.01627
2026-01-01 14:30:00+00:00,0.02475
2026-01-01 14:45:00+00:00,0.03203
2026-01-01 15:00:00+00:00,0.026949999999999998
2026-01-01 15:15:00+00:00,0.03558
2026-01-01 15:30:00+00:00,0.03724
2026-01-01 15:45:00+00:00,0.040670000000000005
2026-01-01 16:00:00+00:00,0.038810000000000004
2026-01-01 16:15:00+00:00,0.04323
2026-01-01 16:30:00+00:00,0.04304
2026-01-01 16:45:00+00:00,0.03855
2026-01-01 17:00:00+00:00,0.03882
2026-01-01 17:15:00+00:00,0.03904
2026-01-01 17:30:00+00:00,0.03816
2026-01-01 17:45:00+00:00,0.03735
2026-01-01 18:00:00+00:00,0.04108
2026-01-01 18:15:00+00:00,0.038270000000000005
2026-01-01 18:30:00+00:00,0.04385
2026-01-01 18:45:00+00:00,0.04833
2026-01-01 19:00:00+00:00,0.05045
2026-01-01 19:15:00+00:00,0.05421
2026-01-01 19:30:00+00:00,0.046990000000000004
2026-01-01 19:45:00+00:00,0.04482
2026-01-01 20:00:00+00:00,0.050409999999999996
2026-01-01 20:15:00+00:00,0.04566
2026-01-01 20:30:00+00:00,0.04362
2026-01-01 20:45:00+00:00,0.04176
2026-01-01 21:00:00+00:00,0.05825
2026-01-01 21:15:00+00:00,0.04834
2026-01-01 21:30:00+00:00,0.04642
2026-01-01 21:45:00+00:00,0.04279
2026-01-01 22:00:00+00:00,0.04471
2026-01-01 22:15:00+00:00,0.03762
2026-01-01 22:30:00+00:00,0.03168
2026-01-01 22:45:00+00:00,0.03233
2026-01-01 23:00:00+00:00,0.0643
2026-01-01 23:15:00+00:00,0.06314
2026-01-01 23:30:00+00:00,0.058750000000000004
2026-01-01 23:45:00+00:00,0.05344
2026-01-02 00:00:00+00:00,0.06655
2026-01-02 00:15:00+00:00,0.06008
2026-01-02 00:30:00+00:00,0.055009999999999996
2026-01-02 00:45:00+00:00,0.05244
2026-01-02 01:00:00+00:00,0.05837
2026-01-02 01:15:00+00:00,0.05529
2026-01-02 01:30:00+00:00,0.052020000000000004
2026-01-02 01:45:00+00:00,0.04984
2026-01-02 02:00:00+00:00,0.05554
2026-01-02 02:15:00+00:00,0.05543
2026-01-02 02:30:00+00:00,0.056310000000000006
2026-01-02 02:45:00+00:00,0.055799999999999995
2026-01-02 03:00:00+00:00,0.05876
2026-01-02 03:15:00+00:00,0.05918
2026-01-02 03:30:00+00:00,0.06361
2026-01-02 03:45:00+00:00,0.06531999999999999
2026-01-02 04:00:00+00:00,0.06337
2026-01-02 04:15:00+00:00,0.06747
2026-01-02 04:30:00+00:00,0.07285
2026-01-02 04:45:00+00:00,0.08184999999999999
2026-01-02 05:00:00+00:00,0.07174
2026-01-02 05:15:00+00:00,0.07811
2026-01-02 05:30:00+00:00,0.08678
2026-01-02 05:45:00+00:00,0.09587999999999999
2026-01-02 06:00:00+00:00,0.08825
2026-01-02 06:15:00+00:00,0.09693
2026-01-02 06:30:00+00:00,0.09507
2026-01-02 06:45:00+00:00,0.09858
2026-01-02 07:00:00+00:00,0.09765000000000001
2026-01-02 07:15:00+00:00,0.09918
2026-01-02 07:30:00+00:00,0.09877
2026-01-02 07:45:00+00:00,0.09639
2026-01-02 08:00:00+00:00,0.10235
2026-01-02 08:15:00+00:00,0.09806999999999999
2026-01-02 08:30:00+00:00,0.09797
2026-01-02 08:45:00+00:00,0.09545000000000001
2026-01-02 09:00:00+00:00,0.09523000000000001
2026-01-02 09:15:00+00:00,0.09193000000000001
2026-01-02 09:30:00+00:00,0.08559
2026-01-02 09:45:00+00:00,0.08700000000000001
2026-01-02 10:00:00+00:00,0.09004000000000001
2026-01-02 10:15:00+00:00,0.09371
2026-01-02 10:30:00+00:00,0.09552
2026-01-02 10:45:00+00:00,0.09372
2026-01-02 11:00:00+00:00,0.09346
2026-01-02 11:15:00+00:00,0.09437999999999999
2026-01-02 11:30:00+00:00,0.0958
2026-01-02 11:45:00+00:00,0.09177
2026-01-02 12:00:00+00:00,0.09269
2026-01-02 12:15:00+00:00,0.09066
2026-01-02 12:30:00+00:00,0.09051000000000001
2026-01-02 12:45:00+00:00,0.09142
2026-01-02 13:00:00+00:00,0.08998
2026-01-02 13:15:00+00:00,0.09016
2026-01-02 13:30:00+00:00,0.09071
2026-01-02 13:45:00+00:00,0.09248
2026-01-02 14:00:00+00:00,0.0905
2026-01-02 14:15:00+00:00,0.09138
2026-01-02 14:30:00+00:00,0.09744
2026-01-02 14:45:00+00:00,0.1
2026-01-02 15:00:00+00:00,0.09616
2026-01-02 15:15:00+00:00,0.10435
2026-01-02 15:30:00+00:00,0.10792
2026-01-02 15:45:00+00:00,0.11046
2026-01-02 16:00:00+00:00,0.10707
2026-01-02 16:15:00+00:00,0.10790000000000001
2026-01-02 16:30:00+00:00,0.10954000000000001
2026-01-02 16:45:00+00:00,0.10774
2026-01-02 17:00:00+00:00,0.10799
2026-01-02 17:15:00+00:00,0.10563
2026-01-02 17:30:00+00:00,0.10582
2026-01-02 17:45:00+00:00,0.10434
2026-01-02 18:00:00+00:00,0.10771
2026-01-02 18:15:00+00:00,0.10568000000000001
