time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh,Ref_driving_energy_kWh
2026-01-01 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:15:00+01:00,-100.0,100.0,0.0,0.0,30.83080000000001
2026-01-01 00:30:00+01:00,-100.0,100.0,25.0,25.0,30.83080000000001
2026-01-01 00:45:00+01:00,0.0,0.0,50.0,50.0,0.0
2026-01-01 01:00:00+01:00,0.0,0.0,50.0,50.0,0.0
2026-01-01 01:15:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 01:30:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 01:45:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 02:00:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 02:15:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 02:30:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 02:45:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 03:00:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 03:15:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 03:30:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 03:45:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 04:00:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 04:15:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 04:30:00+01:00,-100.0,100.0,25.0,75.0,3.269933333333332
2026-01-01 04:45:00+01:00,-100.0,100.0,50.0,50.0,3.269933333333332
2026-01-01 05:00:00+01:00,-100.0,100.0,33.858799999999974,75.0,3.269933333333332
2026-01-01 05:15:00+01:00,-100.0,100.0,58.858799999999974,58.858799999999974,3.269933333333332
2026-01-01 05:30:00+01:00,-100.0,100.0,83.85879999999997,83.85879999999997,3.269933333333332
2026-01-01 05:45:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 06:00:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 06:15:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 06:30:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 06:45:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 07:00:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 07:15:00+01:00,0.0,0.0,108.85879999999997,108.85879999999997,0.0
2026-01-01 07:30:00+01:00,-100.0,100.0,108.85879999999997,108.85879999999997,134.19120000000004
2026-01-01 07:45:00+01:00,0.0,0.0,133.85879999999997,133.85879999999997,0.0
2026-01-01 08:00:00+01:00,-100.0,100.0,133.85879999999997,133.85879999999997,48.41980000000001
2026-01-01 08:15:00+01:00,-100.0,100.0,158.85879999999997,158.85879999999997,48.41980000000001
2026-01-01 08:30:00+01:00,0.0,0.0,183.85879999999997,183.85879999999997,0.0
2026-01-01 08:45:00+01:00,0.0,0.0,183.85879999999997,183.85879999999997,0.0
2026-01-01 09:00:00+01:00,0.0,0.0,183.85879999999997,183.85879999999997,0.0
2026-01-01 09:15:00+01:00,-100.0,100.0,183.85879999999997,183.85879999999997,1.155
2026-01-01 09:30:00+01:00,-100.0,100.0,158.85879999999997,208.85879999999997,1.155
2026-01-01 09:45:00+01:00,-100.0,100.0,183.85879999999997,183.85879999999997,1.155
2026-01-01 10:00:00+01:00,-100.0,100.0,158.85879999999997,208.85879999999997,1.155
2026-01-01 10:15:00+01:00,-100.0,100.0,183.85879999999997,183.85879999999997,1.155
2026-01-01 10:30:00+01:00,-100.0,100.0,158.85879999999997,208.85879999999997,1.155
2026-01-01 10:45:00+01:00,-100.0,100.0,183.85879999999997,183.85879999999997,1.155
2026-01-01 11:00:00+01:00,-100.0,100.0,158.85879999999997,208.85879999999997,1.155
