time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh,Ref_driving_energy_kWh
2026-01-06 12:45:00+01:00,0.0,0.0,0.0,0.0,0.0
2026-01-06 13:00:00+01:00,0.0,150.0,0.0,0.0,65.19632653061225
2026-01-06 13:15:00+01:00,0.0,150.0,36.75,36.75,65.19632653061225
2026-01-06 13:30:00+01:00,0.0,0.0,73.5,73.5,0.0
2026-01-06 13:45:00+01:00,0.0,0.0,73.5,73.5,0.0
2026-01-06 14:00:00+01:00,0.0,150.0,73.5,73.5,1.7030294784580493
2026-01-06 14:15:00+01:00,0.0,150.0,73.5,110.25,1.7030294784580493
2026-01-06 14:30:00+01:00,0.0,150.0,110.25,110.25,1.7030294784580493
2026-01-06 14:45:00+01:00,0.0,150.0,110.25,147.0,1.7030294784580493
2026-01-06 15:00:00+01:00,0.0,150.0,147.0,147.0,1.7030294784580493
2026-01-06 15:15:00+01:00,0.0,150.0,147.0,148.60359999999997,1.7030294784580493
2026-01-06 15:30:00+01:00,0.0,450.0,148.60359999999997,148.60359999999997,85.35926607479149
2026-01-06 15:45:00+01:00,0.0,300.0,185.35359999999997,222.10359999999997,2.886204850301702
2026-01-06 16:00:00+01:00,0.0,600.0,222.10359999999997,222.10359999999997,7.418165808598063
2026-01-06 16:15:00+01:00,0.0,750.0,222.10359999999997,327.2648,8.781151447297987
2026-01-06 16:30:00+01:00,0.0,750.0,327.2648,364.0148,8.781151447297987
2026-01-06 16:45:00+01:00,0.0,900.0,364.0148,437.5148,10.443972308975992
2026-01-06 17:00:00+01:00,0.0,900.0,437.5148,509.64399999999995,10.443972308975992
2026-01-06 17:15:00+01:00,0.0,900.0,509.64399999999995,548.684,10.443972308975992
2026-01-06 17:30:00+01:00,0.0,1050.0,548.684,585.2643999999999,12.071861601679375
2026-01-06 17:45:00+01:00,0.0,1200.0,585.2643999999999,658.7643999999999,14.852053188518193
2026-01-06 18:00:00+01:00,0.0,1200.0,658.7643999999999,695.5143999999999,14.852053188518193
2026-01-06 18:15:00+01:00,0.0,1200.0,695.5143999999999,735.9291999999999,14.852053188518193
2026-01-06 18:30:00+01:00,0.0,1200.0,735.9291999999999,772.6791999999999,14.852053188518193
2026-01-06 18:45:00+01:00,0.0,1200.0,772.6791999999999,809.4291999999999,14.852053188518193
2026-01-06 19:00:00+01:00,0.0,1200.0,809.4291999999999,846.1791999999999,14.852053188518193
2026-01-06 19:15:00+01:00,0.0,1200.0,846.1791999999999,852.3883999999999,14.852053188518193
2026-01-06 19:30:00+01:00,0.0,1200.0,852.3883999999999,875.6431999999999,14.852053188518193
2026-01-06 19:45:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 20:00:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 20:15:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 20:30:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 20:45:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 21:00:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 21:15:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 21:30:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 21:45:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 22:00:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 22:15:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 22:30:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 22:45:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 23:00:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 23:15:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 23:30:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-06 23:45:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-07 00:00:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-07 00:15:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-07 00:30:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-07 00:45:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-07 01:00:00+01:00,0.0,1200.0,875.6431999999999,875.6431999999999,14.852053188518193
2026-01-07 01:15:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 01:30:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 01:45:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 02:00:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 02:15:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 02:30:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 02:45:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 03:00:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 03:15:00+01:00,0.0,1050.0,875.6431999999999,875.6431999999999,13.149023710060144
2026-01-07 03:30:00+01:00,0.0,900.0,875.6431999999999,875.6431999999999,9.80685867013113
2026-01-07 03:45:00+01:00,0.0,900.0,875.6431999999999,875.6431999999999,9.80685867013113
2026-01-07 04:00:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 04:15:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 04:30:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 04:45:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 05:00:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 05:15:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 05:30:00+01:00,0.0,750.0,875.6431999999999,875.6431999999999,8.144037808453124
2026-01-07 05:45:00+01:00,0.0,600.0,875.6431999999999,875.6431999999999,6.781052169753201
2026-01-07 06:00:00+01:00,0.0,450.0,875.6431999999999,875.6431999999999,4.000860582914382
2026-01-07 06:15:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 06:30:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 06:45:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 07:00:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 07:15:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 07:30:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 07:45:00+01:00,0.0,300.0,875.6431999999999,875.6431999999999,2.817685211070729
2026-01-07 08:00:00+01:00,0.0,600.0,875.6431999999999,875.6431999999999,105.50044031311157
2026-01-07 08:15:00+01:00,0.0,300.0,912.3931999999999,949.1431999999999,24.405746435560523
2026-01-07 08:30:00+01:00,0.0,300.0,949.1431999999999,949.1431999999999,24.405746435560523
2026-01-07 08:45:00+01:00,0.0,300.0,964.9323999999999,985.8931999999999,24.405746435560523
2026-01-07 09:00:00+01:00,0.0,150.0,1001.6823999999999,1001.6823999999999,1.6278892927033828
2026-01-07 09:15:00+01:00,0.0,300.0,1001.6823999999999,1001.6823999999999,70.4721750069891
2026-01-07 09:30:00+01:00,0.0,300.0,1038.4324,1038.4324,70.4721750069891
2026-01-07 09:45:00+01:00,0.0,300.0,1075.1824,1075.1824,24.216052558009515
2026-01-07 10:00:00+01:00,0.0,300.0,1075.1824,1111.9324,24.216052558009515
2026-01-07 10:15:00+01:00,0.0,450.0,1111.9324,1111.9324,32.92446072127482
2026-01-07 10:30:00+01:00,0.0,450.0,1126.978,1185.4324,32.92446072127482
2026-01-07 10:45:00+01:00,0.0,300.0,1200.478,1200.478,10.33629745596869
2026-01-07 11:00:00+01:00,0.0,300.0,1200.478,1237.228,10.33629745596869
2026-01-07 11:15:00+01:00,0.0,300.0,1237.228,1237.228,10.33629745596869
2026-01-07 11:30:00+01:00,0.0,300.0,1237.228,1273.978,10.33629745596869
2026-01-07 11:45:00+01:00,0.0,150.0,1273.978,1273.978,8.708408163265307
2026-01-07 12:00:00+01:00,0.0,150.0,1273.978,1310.728,8.708408163265307
2026-01-07 12:15:00+01:00,0.0,150.0,1310.728,1310.728,8.708408163265307
2026-01-07 12:30:00+01:00,0.0,150.0,1310.728,1334.4128,8.708408163265307
2026-01-07 12:45:00+01:00,0.0,150.0,1334.4128,1334.4128,8.708408163265307
2026-01-07 13:00:00+01:00,0.0,150.0,1334.4128,1334.4128,8.708408163265307
2026-01-07 13:15:00+01:00,0.0,300.0,1334.4128,1334.4128,228.43228571428574
2026-01-07 13:30:00+01:00,0.0,300.0,1371.1628,1371.1628,228.43228571428574
2026-01-07 13:45:00+01:00,0.0,150.0,1407.9128,1407.9128,8.708408163265307
2026-01-07 14:00:00+01:00,0.0,150.0,1407.9128,1407.9128,8.708408163265307
2026-01-07 14:15:00+01:00,0.0,300.0,1407.9128,1407.9128,14.606994821809323
2026-01-07 14:30:00+01:00,0.0,300.0,1407.9128,1444.6628,14.606994821809323
2026-01-07 14:45:00+01:00,0.0,750.0,1444.6628,1444.6628,24.43543414280318
2026-01-07 15:00:00+01:00,0.0,750.0,1444.6628,1591.6628,24.43543414280318
2026-01-07 15:15:00+01:00,0.0,750.0,1591.6628,1591.6628,17.061283050787427
2026-01-07 15:30:00+01:00,0.0,750.0,1591.6628,1772.4404,17.061283050787427
2026-01-07 15:45:00+01:00,0.0,900.0,1772.4404,1772.4404,18.19139564755027
2026-01-07 16:00:00+01:00,0.0,900.0,1772.4404,1956.1904,18.19139564755027
2026-01-07 16:15:00+01:00,0.0,900.0,1956.1904,1956.1904,18.19139564755027
2026-01-07 16:30:00+01:00,0.0,900.0,1956.1904,2094.9575999999997,18.19139564755027
2026-01-07 16:45:00+01:00,0.0,1050.0,2094.9575999999997,2094.9575999999997,21.444834800989426
2026-01-07 17:00:00+01:00,0.0,1200.0,2094.9575999999997,2206.6988,21.75435486325162
2026-01-07 17:15:00+01:00,0.0,1200.0,2206.6988,2243.4488,21.75435486325162
2026-01-07 17:30:00+01:00,0.0,1200.0,2243.4488,2353.6988,21.75435486325162
2026-01-07 17:45:00+01:00,0.0,1350.0,2353.6988,2390.4488,24.736395679578152
2026-01-07 18:00:00+01:00,0.0,1350.0,2390.4488,2537.4488,24.736395679578152
2026-01-07 18:15:00+01:00,0.0,1350.0,2537.4488,2574.1988,24.736395679578152
2026-01-07 18:30:00+01:00,0.0,1350.0,2574.1988,2721.1988,24.736395679578152
2026-01-07 18:45:00+01:00,0.0,1350.0,2721.1988,2754.1204000000002,24.736395679578152
2026-01-07 19:00:00+01:00,0.0,1350.0,2754.1204000000002,2856.2896000000005,24.736395679578152
2026-01-07 19:15:00+01:00,0.0,1350.0,2856.2896000000005,2856.2896000000005,24.736395679578152
2026-01-07 19:30:00+01:00,0.0,1350.0,2856.2896000000005,2894.4264,24.736395679578152
2026-01-07 19:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 20:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 20:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 20:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 20:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 21:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 21:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 21:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 21:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 22:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 22:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 22:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 22:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 23:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 23:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 23:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-07 23:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 00:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 00:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 00:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 00:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 01:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 01:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 01:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 01:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 02:00:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 02:15:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 02:30:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 02:45:00+01:00,0.0,1350.0,2894.4264,2894.4264,24.736395679578152
2026-01-08 03:00:00+01:00,0.0,1200.0,2894.4264,2894.4264,18.54111871164812
2026-01-08 03:15:00+01:00,0.0,1200.0,2894.4264,2894.4264,18.54111871164812
2026-01-08 03:30:00+01:00,0.0,1200.0,2894.4264,2894.4264,18.54111871164812
2026-01-08 03:45:00+01:00,0.0,1200.0,2894.4264,2894.4264,18.54111871164812
2026-01-08 04:00:00+01:00,0.0,1200.0,2894.4264,2894.4264,18.54111871164812
2026-01-08 04:15:00+01:00,0.0,1050.0,2894.4264,2894.4264,15.735162551406246
2026-01-08 04:30:00+01:00,0.0,1050.0,2894.4264,2894.4264,15.735162551406246
2026-01-08 04:45:00+01:00,0.0,900.0,2894.4264,2894.4264,12.753121735079715
2026-01-08 05:00:00+01:00,0.0,900.0,2894.4264,2894.4264,12.753121735079715
2026-01-08 05:15:00+01:00,0.0,900.0,2894.4264,2894.4264,12.753121735079715
2026-01-08 05:30:00+01:00,0.0,750.0,2894.4264,2894.4264,11.418864663830162
2026-01-08 05:45:00+01:00,0.0,750.0,2894.4264,2894.4264,11.418864663830162
2026-01-08 06:00:00+01:00,0.0,750.0,2894.4264,2894.4264,11.418864663830162
2026-01-08 06:15:00+01:00,0.0,450.0,2894.4264,2894.4264,7.0353129136281645
2026-01-08 06:30:00+01:00,0.0,450.0,2894.4264,2894.4264,7.0353129136281645
2026-01-08 06:45:00+01:00,0.0,450.0,2894.4264,2894.4264,7.0353129136281645
2026-01-08 07:00:00+01:00,0.0,300.0,2894.4264,2894.4264,1.1367262550841495
2026-01-08 07:15:00+01:00,0.0,300.0,2894.4264,2894.4264,1.1367262550841495
2026-01-08 07:30:00+01:00,0.0,450.0,2894.4264,2894.4264,208.92448135712496
2026-01-08 07:45:00+01:00,0.0,300.0,2931.1764,2931.1764,1.1367262550841495
2026-01-08 08:00:00+01:00,0.0,300.0,2931.1764,2931.1764,1.1367262550841495
2026-01-08 08:15:00+01:00,0.0,300.0,2931.1764,2931.1764,1.1367262550841495
2026-01-08 08:30:00+01:00,0.0,450.0,2931.1764,2931.1764,133.0469303367168
2026-01-08 08:45:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 09:00:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 09:15:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 09:30:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 09:45:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 10:00:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 10:15:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 10:30:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 10:45:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 11:00:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 11:15:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 11:30:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 11:45:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 12:00:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 12:15:00+01:00,0.0,300.0,2967.9264,2967.9264,1.1367262550841495
2026-01-08 12:30:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 12:45:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 13:00:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 13:15:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 13:30:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 13:45:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 14:00:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 14:15:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 14:30:00+01:00,0.0,150.0,2967.9264,2967.9264,0.3095200622621929
2026-01-08 14:45:00+01:00,0.0,300.0,2967.9264,2967.9264,5.122581286751989
2026-01-08 15:00:00+01:00,0.0,450.0,2967.9264,3004.6764,9.12983454871251
2026-01-08 15:15:00+01:00,0.0,450.0,3004.6764,3041.4264,9.12983454871251
2026-01-08 15:30:00+01:00,0.0,450.0,3041.4264,3065.9948,9.12983454871251
2026-01-08 15:45:00+01:00,0.0,600.0,3065.9948,3102.7448,14.215502627264685
2026-01-08 16:00:00+01:00,0.0,900.0,3102.7448,3139.4948,22.816944416175005
2026-01-08 16:15:00+01:00,0.0,1050.0,3139.4948,3249.744799999999,24.356112972486418
2026-01-08 16:30:00+01:00,0.0,1050.0,3249.744799999999,3323.244799999999,24.356112972486418
2026-01-08 16:45:00+01:00,0.0,1050.0,3323.244799999999,3433.4948,24.356112972486418
2026-01-08 17:00:00+01:00,0.0,1200.0,3433.4948,3506.9948,29.370940127838356
2026-01-08 17:15:00+01:00,0.0,1200.0,3506.9948,3652.367599999999,29.370940127838356
2026-01-08 17:30:00+01:00,0.0,1200.0,3652.367599999999,3697.0704,29.370940127838356
2026-01-08 17:45:00+01:00,0.0,1350.0,3697.0704,3807.3204,39.79019024649046
2026-01-08 18:00:00+01:00,0.0,1200.0,3807.3204,3880.8204,34.97712902200067
2026-01-08 18:15:00+01:00,0.0,1200.0,3880.8204,3973.3739999999993,34.97712902200067
2026-01-08 18:30:00+01:00,0.0,1350.0,3973.3739999999993,4046.8739999999993,96.4963126954701
2026-01-08 18:45:00+01:00,0.0,1200.0,4083.6239999999993,4157.123999999999,34.97712902200067
2026-01-08 19:00:00+01:00,0.0,1200.0,4157.123999999999,4230.623999999999,34.97712902200067
2026-01-08 19:15:00+01:00,0.0,1350.0,4230.623999999999,4304.123999999999,36.53059840975577
2026-01-08 19:30:00+01:00,0.0,1350.0,4304.123999999999,4384.5235999999995,36.53059840975577
2026-01-08 19:45:00+01:00,0.0,1350.0,4384.5235999999995,4458.0235999999995,36.53059840975577
2026-01-08 20:00:00+01:00,0.0,1350.0,4458.0235999999995,4517.3971999999985,36.53059840975577
2026-01-08 20:15:00+01:00,0.0,1350.0,4517.3971999999985,4552.1316,36.53059840975577
2026-01-08 20:30:00+01:00,0.0,1350.0,4552.1316,4588.8816,36.53059840975577
2026-01-08 20:45:00+01:00,0.0,1350.0,4588.8816,4588.8816,36.53059840975577
2026-01-08 21:00:00+01:00,0.0,1350.0,4588.8816,4625.6316,36.53059840975577
