market,delivery_time,current_time,next_time,gate_closure_time,p_opt,open_now,open_next,committed_old,committed_new,commit_now
ID,2025-10-01 18:00:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:00:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,True,False,0.0,-1000.0,True
ID,2025-10-01 18:00:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 17:45:00+02:00,-1000.0,False,False,-1000.0,-1000.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 06:30:00+02:00,2025-10-01 06:45:00+02:00,2025-10-01 18:00:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 06:45:00+02:00,2025-10-01 07:00:00+02:00,2025-10-01 18:00:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 07:00:00+02:00,2025-10-01 07:15:00+02:00,2025-10-01 18:00:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 07:15:00+02:00,2025-10-01 07:30:00+02:00,2025-10-01 18:00:00+02:00,40.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 07:30:00+02:00,2025-10-01 07:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 07:45:00+02:00,2025-10-01 08:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 08:00:00+02:00,2025-10-01 08:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 08:15:00+02:00,2025-10-01 08:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 08:30:00+02:00,2025-10-01 08:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 08:45:00+02:00,2025-10-01 09:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 09:00:00+02:00,2025-10-01 09:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 09:15:00+02:00,2025-10-01 09:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 09:30:00+02:00,2025-10-01 09:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 09:45:00+02:00,2025-10-01 10:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 10:00:00+02:00,2025-10-01 10:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 10:15:00+02:00,2025-10-01 10:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 10:30:00+02:00,2025-10-01 10:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 10:45:00+02:00,2025-10-01 11:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 11:00:00+02:00,2025-10-01 11:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 11:15:00+02:00,2025-10-01 11:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 11:30:00+02:00,2025-10-01 11:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 11:45:00+02:00,2025-10-01 12:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 12:00:00+02:00,2025-10-01 12:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 12:15:00+02:00,2025-10-01 12:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 12:30:00+02:00,2025-10-01 12:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 12:45:00+02:00,2025-10-01 13:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 13:00:00+02:00,2025-10-01 13:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 13:15:00+02:00,2025-10-01 13:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 13:30:00+02:00,2025-10-01 13:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 13:45:00+02:00,2025-10-01 14:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 14:00:00+02:00,2025-10-01 14:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 14:15:00+02:00,2025-10-01 14:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 14:30:00+02:00,2025-10-01 14:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 14:45:00+02:00,2025-10-01 15:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 15:00:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:15:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 18:00:00+02:00,0.0,True,False,0.0,0.0,True
ID,2025-10-01 18:15:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 18:30:00+02:00,2025-10-01 18:00:00+02:00,0.0,False,False,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 06:45:00+02:00,2025-10-01 07:00:00+02:00,2025-10-01 18:15:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 07:00:00+02:00,2025-10-01 07:15:00+02:00,2025-10-01 18:15:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 07:15:00+02:00,2025-10-01 07:30:00+02:00,2025-10-01 18:15:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 07:30:00+02:00,2025-10-01 07:45:00+02:00,2025-10-01 18:15:00+02:00,40.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 07:45:00+02:00,2025-10-01 08:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 08:00:00+02:00,2025-10-01 08:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 08:15:00+02:00,2025-10-01 08:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 08:30:00+02:00,2025-10-01 08:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 08:45:00+02:00,2025-10-01 09:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 09:00:00+02:00,2025-10-01 09:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 09:15:00+02:00,2025-10-01 09:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 09:30:00+02:00,2025-10-01 09:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 09:45:00+02:00,2025-10-01 10:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 10:00:00+02:00,2025-10-01 10:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 10:15:00+02:00,2025-10-01 10:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 10:30:00+02:00,2025-10-01 10:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 10:45:00+02:00,2025-10-01 11:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 11:00:00+02:00,2025-10-01 11:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 11:15:00+02:00,2025-10-01 11:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 11:30:00+02:00,2025-10-01 11:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 11:45:00+02:00,2025-10-01 12:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 12:00:00+02:00,2025-10-01 12:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 12:15:00+02:00,2025-10-01 12:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 12:30:00+02:00,2025-10-01 12:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 12:45:00+02:00,2025-10-01 13:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 13:00:00+02:00,2025-10-01 13:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 13:15:00+02:00,2025-10-01 13:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 13:30:00+02:00,2025-10-01 13:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 13:45:00+02:00,2025-10-01 14:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 14:00:00+02:00,2025-10-01 14:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 14:15:00+02:00,2025-10-01 14:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 14:30:00+02:00,2025-10-01 14:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 14:45:00+02:00,2025-10-01 15:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 15:00:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,True,0.0,0.0,False
ID,2025-10-01 18:30:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 18:30:00+02:00,2025-10-01 18:15:00+02:00,0.0,True,False,0.0,0.0,True
ID,2025-10-01 18:30:00+02:00,2025-10-01 18:30:00+02:00,2025-10-01 18:45:00+02:00,2025-10-01 18:15:00+02:00,0.0,False,False,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 07:00:00+02:00,2025-10-01 07:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 07:15:00+02:00,2025-10-01 07:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 07:30:00+02:00,2025-10-01 07:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 07:45:00+02:00,2025-10-01 08:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 08:00:00+02:00,2025-10-01 08:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 08:15:00+02:00,2025-10-01 08:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 08:30:00+02:00,2025-10-01 08:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 08:45:00+02:00,2025-10-01 09:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 09:00:00+02:00,2025-10-01 09:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 09:15:00+02:00,2025-10-01 09:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 09:30:00+02:00,2025-10-01 09:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 09:45:00+02:00,2025-10-01 10:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 10:00:00+02:00,2025-10-01 10:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 10:15:00+02:00,2025-10-01 10:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 10:30:00+02:00,2025-10-01 10:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 10:45:00+02:00,2025-10-01 11:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 11:00:00+02:00,2025-10-01 11:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 11:15:00+02:00,2025-10-01 11:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 11:30:00+02:00,2025-10-01 11:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 11:45:00+02:00,2025-10-01 12:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 12:00:00+02:00,2025-10-01 12:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 12:15:00+02:00,2025-10-01 12:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 12:30:00+02:00,2025-10-01 12:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 12:45:00+02:00,2025-10-01 13:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 13:00:00+02:00,2025-10-01 13:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 13:15:00+02:00,2025-10-01 13:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 13:30:00+02:00,2025-10-01 13:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 13:45:00+02:00,2025-10-01 14:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 14:00:00+02:00,2025-10-01 14:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 14:15:00+02:00,2025-10-01 14:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 14:30:00+02:00,2025-10-01 14:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 14:45:00+02:00,2025-10-01 15:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 15:00:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 15:15:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 15:30:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 15:45:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 16:00:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 16:15:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 16:30:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 16:45:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 17:00:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 17:15:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 17:30:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 17:45:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 18:00:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 18:15:00+02:00,2025-10-01 18:30:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,True,0.0,0.0,False
ID,2025-10-01 18:45:00+02:00,2025-10-01 18:30:00+02:00,2025-10-01 18:45:00+02:00,2025-10-01 18:30:00+02:00,1000.0,True,False,0.0,1000.0,True
