time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh,Ref_driving_energy_kWh
2026-01-01 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:15:00+01:00,-100.0,100.0,0.0,0.0,0.29465366341585364
2026-01-01 00:30:00+01:00,-100.0,100.0,-26.881720430107524,23.25,0.29465366341585364
2026-01-01 00:45:00+01:00,-100.0,100.0,-3.6317204301075243,-3.6317204301075243,0.29465366341585364
2026-01-01 01:00:00+01:00,-100.0,100.0,-30.51344086021505,19.618279569892476,0.29465366341585364
2026-01-01 01:15:00+01:00,-100.0,100.0,-7.263440860215049,-7.263440860215049,0.29465366341585364
2026-01-01 01:30:00+01:00,-100.0,100.0,-34.14516129032258,15.986559139784951,0.29465366341585364
2026-01-01 01:45:00+01:00,-100.0,100.0,-10.895161290322577,-10.895161290322577,0.29465366341585364
2026-01-01 02:00:00+01:00,-100.0,100.0,-37.7768817204301,12.354838709677423,0.29465366341585364
2026-01-01 02:15:00+01:00,-100.0,100.0,-14.5268817204301,-14.526881720430097,0.29465366341585364
2026-01-01 02:30:00+01:00,-100.0,100.0,-41.40860215053762,8.7231182795699,0.29465366341585364
2026-01-01 02:45:00+01:00,-100.0,100.0,-18.158602150537625,-18.158602150537618,0.29465366341585364
2026-01-01 03:00:00+01:00,-100.0,100.0,-45.04032258064514,5.091397849462375,0.29465366341585364
2026-01-01 03:15:00+01:00,-100.0,100.0,-21.79032258064515,-21.79032258064514,0.29465366341585364
2026-01-01 03:30:00+01:00,-100.0,100.0,-48.67204301075266,1.4596774193548505,0.29465366341585364
2026-01-01 03:45:00+01:00,-100.0,100.0,-25.422043010752674,-25.42204301075266,0.29465366341585364
2026-01-01 04:00:00+01:00,-100.0,100.0,-52.30376344086018,-2.172043010752674,0.29465366341585364
2026-01-01 04:15:00+01:00,-100.0,100.0,-29.053763440860198,-29.05376344086018,0.29465366341585364
2026-01-01 04:30:00+01:00,-100.0,100.0,-55.9354838709677,-5.803763440860198,0.29465366341585364
2026-01-01 04:45:00+01:00,-100.0,100.0,-32.68548387096772,-32.6854838709677,0.29465366341585364
2026-01-01 05:00:00+01:00,-100.0,100.0,-59.56720430107522,-9.435483870967722,0.29465366341585364
2026-01-01 05:15:00+01:00,-100.0,100.0,-36.31720430107525,-36.31720430107522,0.29465366341585364
2026-01-01 05:30:00+01:00,-100.0,100.0,-63.19892473118274,-13.06720430107525,0.29465366341585364
2026-01-01 05:45:00+01:00,-100.0,100.0,-39.94892473118277,-39.94892473118274,0.29465366341585364
2026-01-01 06:00:00+01:00,-100.0,100.0,-66.83064516129026,-16.69892473118277,0.29465366341585364
2026-01-01 06:15:00+01:00,-100.0,100.0,-43.58064516129029,-43.58064516129026,0.29465366341585364
2026-01-01 06:30:00+01:00,-100.0,100.0,-70.46236559139778,-20.330645161290292,0.29465366341585364
2026-01-01 06:45:00+01:00,-100.0,100.0,-47.21236559139781,-47.212365591397784,0.29465366341585364
2026-01-01 07:00:00+01:00,-100.0,100.0,-74.0940860215053,-23.962365591397813,0.29465366341585364
2026-01-01 07:15:00+01:00,-100.0,100.0,-50.84408602150533,-50.844086021505305,0.29465366341585364
