time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh,Ref_driving_energy_kWh
2026-01-06 13:30:00+01:00,0.0,0.0,0.0,0.0,0.0
2026-01-06 13:45:00+01:00,-50.0,50.0,0.0,0.0,1.0955102040816325
2026-01-06 14:00:00+01:00,-50.0,50.0,-12.755102040816327,12.25,1.0955102040816325
2026-01-06 14:15:00+01:00,-50.0,50.0,-0.5051020408163271,-0.5051020408163271,1.0955102040816325
2026-01-06 14:30:00+01:00,-50.0,50.0,-13.260204081632654,11.744897959183673,1.0955102040816325
2026-01-06 14:45:00+01:00,-50.0,50.0,-1.0102040816326543,-1.0102040816326543,1.0955102040816325
2026-01-06 15:00:00+01:00,-50.0,50.0,-13.765306122448981,11.239795918367346,1.0955102040816325
2026-01-06 15:15:00+01:00,-50.0,50.0,-1.5153061224489814,-1.5153061224489814,1.0955102040816325
2026-01-06 15:30:00+01:00,-50.0,50.0,-14.270408163265309,10.734693877551019,1.0955102040816325
2026-01-06 15:45:00+01:00,-50.0,50.0,-2.0204081632653086,-2.0204081632653086,1.0955102040816325
2026-01-06 16:00:00+01:00,-50.0,50.0,-14.775510204081636,10.229591836734691,1.0955102040816325
2026-01-06 16:15:00+01:00,-50.0,50.0,-2.5255102040816357,-2.5255102040816357,1.0955102040816325
2026-01-06 16:30:00+01:00,-50.0,50.0,-15.280612244897963,9.724489795918364,1.0955102040816325
2026-01-06 16:45:00+01:00,-50.0,50.0,-3.030612244897963,-3.030612244897963,1.0955102040816325
2026-01-06 17:00:00+01:00,-50.0,50.0,-15.78571428571429,9.219387755102037,1.0955102040816325
2026-01-06 17:15:00+01:00,-50.0,50.0,-3.53571428571429,-3.53571428571429,1.0955102040816325
2026-01-06 17:30:00+01:00,-50.0,50.0,-16.290816326530617,8.71428571428571,1.0955102040816325
2026-01-06 17:45:00+01:00,-50.0,50.0,-4.040816326530617,-4.040816326530617,1.0955102040816325
2026-01-06 18:00:00+01:00,-50.0,50.0,-16.795918367346943,8.209183673469383,1.0955102040816325
2026-01-06 18:15:00+01:00,-50.0,50.0,-4.545918367346944,-4.5459183673469425,1.0955102040816325
2026-01-06 18:30:00+01:00,-50.0,50.0,-17.301020408163268,7.704081632653056,1.0955102040816325
2026-01-06 18:45:00+01:00,-50.0,50.0,-5.0510204081632715,-5.051020408163268,1.0955102040816325
2026-01-06 19:00:00+01:00,-50.0,50.0,-17.806122448979593,7.1989795918367285,1.0955102040816325
